Aa,Ad,Ba,Bd,s1,s2,p
3,0,3,3,1,2,0.0786433792024818
3,0,3,3,1,3,0.12492628505172414
3,0,3,3,2,0,0.030795854315660023
3,0,3,3,2,1,0.06702625690062265
3,0,3,3,2,2,0.07002941594550262
3,0,3,3,2,3,0.09383041380472824
3,0,3,3,3,0,0.020644090135123618
3,0,3,3,3,1,0.039256893680413005
3,0,3,3,3,2,0.04928114799316005
3,0,3,3,3,3,0.02990467203026549
3,1,0,0,0,0,0.03209437871462635
3,1,0,0,0,1,0.017598352093928654
3,1,0,0,0,2,0.007230827723466924
3,1,0,0,0,3,0.0021085716030090967
3,1,0,0,1,0,0.08460649822739086
3,1,0,0,1,1,0.07248766329413821
3,1,0,0,1,2,0.02283548792176426
3,1,0,0,1,3,0.006466809112988305
3,1,0,0,2,0,0.1271582694831635
3,1,0,0,2,1,0.11156672764842708
3,1,0,0,2,2,0.03963803501236387
3,1,0,0,2,3,0.009086903887534357
3,1,0,0,3,0,0.21013373957476403
3,1,0,0,3,1,0.16595753944416797
3,1,0,0,3,2,0.07789422821656598
3,1,0,0,3,3,0.01313596804170053
3,1,0,1,0,0,0.04830332616922378
3,1,0,1,0,1,0.02857775392630712
3,1,0,1,0,2,0.011946805975677988
3,1,0,1,0,3,0.0037507461905988415
3,1,0,1,1,0,0.10148386713015024
3,1,0,1,1,1,0.093705314729928
3,1,0,1,1,2,0.030213333992296205
3,1,0,1,1,3,0.009861470511591265
3,1,0,1,2,0,0.13263027872090324
3,1,0,1,2,1,0.11518895348259123
3,1,0,1,2,2,0.04229848691059903
3,1,0,1,2,3,0.01091124128037436
3,1,0,1,3,0,0.16309275566450882
3,1,0,1,3,1,0.13330223096979893
3,1,0,1,3,2,0.06322555800323813
3,1,0,1,3,3,0.011507876342212791
3,1,0,2,0,0,0.06897699345104215
3,1,0,2,0,1,0.044031485857031004
3,1,0,2,0,2,0.018728145098767104
3,1,0,2,0,3,0.006330327213580495
3,1,0,2,1,0,0.11549666779141668
3,1,0,2,1,1,0.114932672711675
3,1,0,2,1,2,0.03792854358487642
3,1,0,2,1,3,0.014268308081468048
3,1,0,2,2,0,0.1312562265192595
3,1,0,2,2,1,0.11284079289714118
3,1,0,2,2,2,0.04282690660369406
3,1,0,2,2,3,0.012431156765645693
3,1,0,2,3,0,0.12010268348334575
3,1,0,2,3,1,0.10159141457170939
3,1,0,2,3,2,0.04869218037477217
3,1,0,2,3,3,0.009565494994575334
3,1,0,3,0,0,0.09324583639411255
3,1,0,3,0,1,0.06422388230825163
3,1,0,3,0,2,0.027793016513467463
3,1,0,3,0,3,0.010114224905712475
3,1,0,3,1,0,0.12443423038989634
3,1,0,3,1,1,0.13345066851306653
3,1,0,3,1,2,0.04507457563226995
3,1,0,3,1,3,0.01954345039320275
3,1,0,3,2,0,0.12296885010979737
3,1,0,3,2,1,0.10464521888257036
3,1,0,3,2,2,0.041049374663493725
3,1,0,3,2,3,0.013407471798090842
3,1,0,3,3,0,0.08372761423087421
3,1,0,3,3,1,0.07329503595695522
3,1,0,3,3,2,0.03549962279258593
3,1,0,3,3,3,0.00752692651565268
3,1,1,0,0,0,0.028547724942360804
3,1,1,0,0,1,0.020273456503586754
3,1,1,0,0,2,0.01037052438591545
3,1,1,0,0,3,0.004217324917250214
3,1,1,0,1,0,0.07327992528258387
3,1,1,0,1,1,0.07790984362409245
3,1,1,0,1,2,0.030430075193770133
3,1,1,0,1,3,0.012070135428002544
3,1,1,0,2,0,0.10126678286864796
3,1,1,0,2,1,0.11345086091664937
3,1,1,0,2,2,0.052651542803365904
3,1,1,0,2,3,0.01741002698365477
3,1,1,0,3,0,0.17181486086422268
3,1,1,0,3,1,0.16623635414717894
3,1,1,0,3,2,0.09890863455632225
3,1,1,0,3,3,0.02116192658239597
3,1,1,1,0,0,0.042399303346439716
3,1,1,1,0,1,0.032488004928070566
3,1,1,1,0,2,0.016908444875467197
3,1,1,1,0,3,0.0074029623075227155
3,1,1,1,1,0,0.08673960863452705
3,1,1,1,1,1,0.09938746398673902
3,1,1,1,1,2,0.039731094995684495
3,1,1,1,1,3,0.018163642044473648
3,1,1,1,2,0,0.10423276041139223
3,1,1,1,2,1,0.1155907512526773
3,1,1,1,2,2,0.05544507427295347
3,1,1,1,2,3,0.020629885710735048
3,1,1,1,3,0,0.13159480928651035
3,1,1,1,3,1,0.13176667560208444
3,1,1,1,3,2,0.07922472704610238
3,1,1,1,3,3,0.018294791298620387
3,1,1,2,0,0,0.05959514860736493
3,1,1,2,0,1,0.0492700784898678
3,1,1,2,0,2,0.026089850102864957
3,1,1,2,0,3,0.01229812728084671
3,1,1,2,1,0,0.09716612151993888
3,1,1,2,1,1,0.11998745852804879
3,1,1,2,1,2,0.04909338890973529
3,1,1,2,1,3,0.025867752392991255
3,1,1,2,2,0,0.10153281675670993
3,1,1,2,2,1,0.11145597255528472
3,1,1,2,2,2,0.055256046278557146
3,1,1,2,2,3,0.023134449456081507
3,1,1,2,3,0,0.0953853686026246
3,1,1,2,3,1,0.0988439612339632
3,1,1,2,3,2,0.06005542791128463
3,1,1,2,3,3,0.014968031373835702
3,1,1,3,0,0,0.07911193310716816
3,1,1,3,0,1,0.07057036590960539
3,1,1,3,0,2,0.0380205508927078
3,1,1,3,0,3,0.01929529097812808
3,1,1,3,1,0,0.10279954221041714
3,1,1,3,1,1,0.1368103655855954
3,1,1,3,1,2,0.05729205415479422
3,1,1,3,1,3,0.03479311874193721
3,1,1,3,2,0,0.09340874418847381
3,1,1,3,2,1,0.10149917417359394
3,1,1,3,2,2,0.05200864597755192
3,1,1,3,2,3,0.02450193700662723
3,1,1,3,3,0,0.06529856975756376
3,1,1,3,3,1,0.07002830227638304
3,1,1,3,3,2,0.042995468277633085
3,1,1,3,3,3,0.011565936761819847
3,1,2,0,0,0,0.024222230550637262
3,1,2,0,0,1,0.022278384541762924
3,1,2,0,0,2,0.014187749724167528
3,1,2,0,0,3,0.00804610821831198
3,1,2,0,1,0,0.06054334534635107
3,1,2,0,1,1,0.07987680117489715
3,1,2,0,1,2,0.038680836251180795
3,1,2,0,1,3,0.021489897467238932
3,1,2,0,2,0,0.0769288989380934
3,1,2,0,2,1,0.1100477064911574
3,1,2,0,2,2,0.06671295612336642
3,1,2,0,2,3,0.03181874550762604
3,1,2,0,3,0,0.13400646757552556
3,1,2,0,3,1,0.1588382607359016
3,1,2,0,3,2,0.1198017696707627
3,1,2,0,3,3,0.03251984168301939
3,1,2,1,0,0,0.035366402670598346
3,1,2,1,0,1,0.03509687713496736
3,1,2,1,0,2,0.022740813912187845
3,1,2,1,0,3,0.013884936004559659
3,1,2,1,1,0,0.07045119945814887
3,1,2,1,1,1,0.10017272256272984
3,1,2,1,1,2,0.04964927375798035
3,1,2,1,1,3,0.031791767353486454
3,1,2,1,2,0,0.07784241112250624
3,1,2,1,2,1,0.1102264506158154
3,1,2,1,2,2,0.06906397805980252
3,1,2,1,2,3,0.037065508922857794
3,1,2,1,3,0,0.10090050276525799
3,1,2,1,3,1,0.12377252284258672
3,1,2,1,3,2,0.09433640352207127
3,1,2,1,3,3,0.027638229294443158
3,1,2,2,0,0,0.04872647690010551
3,1,2,2,0,1,0.05217357846462694
3,1,2,2,0,2,0.03439504327493066
3,1,2,2,0,3,0.02260993249311435
3,1,2,2,1,0,0.0773584463533924
3,1,2,2,1,1,0.11854293094044203
3,1,2,2,1,2,0.06013500011155303
3,1,2,2,1,3,0.04438051833736586
3,1,2,2,2,0,0.07432594037965973
3,1,2,2,2,1,0.10418087972439893
3,1,2,2,2,2,0.06746683933900442
3,1,2,2,2,3,0.040743117105781795
3,1,2,2,3,0,0.07168994899704499
3,1,2,2,3,1,0.09101033934969488
3,1,2,2,3,2,0.07009592437382255
3,1,2,2,3,3,0.022165083855061943
3,1,2,3,0,0,0.06325054660337229
3,1,2,3,0,1,0.07307316564341414
3,1,2,3,0,2,0.04901295234243119
3,1,2,3,0,3,0.03468804279527312
3,1,2,3,1,0,0.08002989253154343
3,1,2,3,1,1,0.1321682049438211
3,1,2,3,1,2,0.06862255427755194
3,1,2,3,1,3,0.05837074228813085
3,1,2,3,2,0,0.06686359038168839
3,1,2,3,2,1,0.09277166801582942
3,1,2,3,2,2,0.06209466485834737
3,1,2,3,2,3,0.04219526165526225
3,1,2,3,3,0,0.047989735911718345
3,1,2,3,3,1,0.0630496052251582
3,1,2,3,3,2,0.049071729738434176
3,1,2,3,3,3,0.016747642788023848
3,1,3,0,0,0,0.019418540443381656
3,1,3,0,0,1,0.023131266531331254
3,1,3,0,0,2,0.018339442993556266
3,1,3,0,0,3,0.014504223977723768
3,1,3,0,1,0,0.047261514174770855
3,1,3,0,1,1,0.07737645286330913
3,1,3,0,1,2,0.04645671576994787
3,1,3,0,1,3,0.036150671140539124
3,1,3,0,2,0,0.055216877090199436
3,1,3,0,2,1,0.10085885102489085
3,1,3,0,2,2,0.0798673159099407
3,1,3,0,2,3,0.054944785528505076
3,1,3,0,3,0,0.09875307198439455
3,1,3,0,3,1,0.14339831922316779
3,1,3,0,3,2,0.13710461730374326
3,1,3,0,3,3,0.04721733404059846
3,1,3,1,0,0,0.027738716432647838
3,1,3,1,0,1,0.03565145142536543
3,1,3,1,0,2,0.028758858886218625
3,1,3,1,0,3,0.02448756116166334
3,1,3,1,1,0,0.0538049995113283
3,1,3,1,1,1,0.09493593956503228
3,1,3,1,1,2,0.05833894526843827
3,1,3,1,1,3,0.052322648086958405
3,1,3,1,2,0,0.05466276887676674
3,1,3,1,2,1,0.09883525034949116
3,1,3,1,2,2,0.08089161707143995
3,1,3,1,2,3,0.06261904213530943
3,1,3,1,3,0,0.07274635011887685
3,1,3,1,3,1,0.10932165665932037
3,1,3,1,3,2,0.10562365356255346
3,1,3,1,3,3,0.03926054088858967
3,1,3,2,0,0,0.03727738956012473
3,1,3,2,0,1,0.0516945039444213
3,1,3,2,0,2,0.042427409218618706
3,1,3,2,0,3,0.03889429682195169
3,1,3,2,1,0,0.057627129391836215
3,1,3,2,1,1,0.10958266132072927
3,1,3,2,1,2,0.06892201979381092
3,1,3,2,1,3,0.07124467695740455
3,1,3,2,2,0,0.05090972686141854
3,1,3,2,2,1,0.09111692845896067
3,1,3,2,2,2,0.07707744314666261
3,1,3,2,2,3,0.06713913041695752
3,1,3,2,3,0,0.050415160820156076
3,1,3,2,3,1,0.07840751722147368
3,1,3,2,3,2,0.07655254706027528
3,1,3,2,3,3,0.03071145900519816
3,1,3,3,0,0,0.047100926799226145
3,1,3,3,0,1,0.07047520670460329
3,1,3,3,0,2,0.05884996449355454
3,1,3,3,0,3,0.05808328141874598
3,1,3,3,1,0,0.05803048098473041
3,1,3,3,1,1,0.11892628790884847
3,1,3,3,1,2,0.07655653142628731
3,1,3,3,1,3,0.09120947513508049
3,1,3,3,2,0,0.04457945313574449
3,1,3,3,2,1,0.07897890444735635
3,1,3,3,2,2,0.06905194422330282
3,1,3,3,2,3,0.06768147785158474
3,1,3,3,3,0,0.03285004240545752
3,1,3,3,3,1,0.052873009279223886
3,1,3,3,3,2,0.052165447062292196
3,1,3,3,3,3,0.022587566723961373
3,2,0,0,0,0,0.03254272946806889
3,2,0,0,0,1,0.014362154296847405
3,2,0,0,0,2,0.005033761602333645
3,2,0,0,0,3,0.0010849722297877702
3,2,0,0,1,0,0.09077976166213615
3,2,0,0,1,1,0.06413851097398103
3,2,0,0,1,2,0.016956051827581104
3,2,0,0,1,3,0.003601393118278299
3,2,0,0,2,0,0.14040463559002905
3,2,0,0,2,1,0.10027558193190442
3,2,0,0,2,2,0.029812739228654597
3,2,0,0,2,3,0.004999614208911058
3,2,0,0,3,0,0.25505294052623606
3,2,0,0,3,1,0.17049413431583232
3,2,0,0,3,2,0.06289291930543879
3,2,0,0,3,3,0.007568099713979417
3,2,0,1,0,0,0.04984282323387389
3,2,0,1,0,1,0.02373429149154947
3,2,0,1,0,2,0.008463637096987654
3,2,0,1,0,3,0.0019640319103925055
3,2,0,1,1,0,0.11081101159377924
3,2,0,1,1,1,0.08437612775749273
3,2,0,1,1,2,0.022830408653024967
3,2,0,1,1,3,0.005588853979396106
3,2,0,1,2,0,0.14903220045604507
3,2,0,1,2,1,0.10535906852994077
3,2,0,1,2,2,0.03237540354275155
3,2,0,1,2,3,0.006109354306083518
3,2,0,1,3,0,0.20145117744188556
3,2,0,1,3,1,0.13936395627558176
3,2,0,1,3,2,0.05195050097649575
3,2,0,1,3,3,0.006747152754719579
3,2,0,2,0,0,0.0725322081371522
3,2,0,2,0,1,0.03726598137083408
3,2,0,2,0,2,0.013520757708636612
3,2,0,2,0,3,0.0033779877004946556
3,2,0,2,1,0,0.12851576566490833
3,2,0,2,1,1,0.10546294994673087
3,2,0,2,1,2,0.02920668334447264
3,2,0,2,1,3,0.008240519710048914
3,2,0,2,2,0,0.15029979493984588
3,2,0,2,2,1,0.10517881193295918
3,2,0,2,2,2,0.03340474081625867
3,2,0,2,2,3,0.007093061707309014
3,2,0,2,3,0,0.15117810329797357
3,2,0,2,3,1,0.1082358415460829
3,2,0,2,3,2,0.04077156040935851
3,2,0,2,3,3,0.005715231766933863
3,2,0,3,0,0,0.10000164589916366
3,2,0,3,0,1,0.05543663195994912
3,2,0,3,0,2,0.020464117036074904
3,2,0,3,0,3,0.005504470796280327
3,2,0,3,1,0,0.14121404070470617
3,2,0,3,1,1,0.12489016032239307
3,2,0,3,1,2,0.03539963488803593
3,2,0,3,1,3,0.01151156647641836
3,2,0,3,2,0,0.14360998802754588
3,2,0,3,2,1,0.09947926847470302
3,2,0,3,2,2,0.032654948731772084
3,2,0,3,2,3,0.007802255131921879
3,2,0,3,3,0,0.10748700408775805
3,2,0,3,3,1,0.07964155177775142
3,2,0,3,3,2,0.03031607061087729
3,2,0,3,3,3,0.004586645074648901
3,2,1,0,0,0,0.02996219506733193
3,2,1,0,0,1,0.017125864593382015
3,2,1,0,0,2,0.007472784647176854
3,2,1,0,0,3,0.0022461794595291743
3,2,1,0,1,0,0.08138557875150924
3,2,1,0,1,1,0.07135496975317526
3,2,1,0,1,2,0.0233880808209873
3,2,1,0,1,3,0.00695776493577489
3,2,1,0,2,0,0.11573933201455573
3,2,1,0,2,1,0.10554688303823838
3,2,1,0,2,2,0.04099000643230705
3,2,1,0,2,3,0.009915100576597153
3,2,1,0,3,0,0.21586010844475403
3,2,1,0,3,1,0.1767728569914431
3,2,1,0,3,2,0.08266236039678611
3,2,1,0,3,3,0.012619934076451988
3,2,1,1,0,0,0.0453810333746331
3,2,1,1,0,1,0.027987318189526995
3,2,1,1,0,2,0.012425073097783552
3,2,1,1,0,3,0.004020929554573465
3,2,1,1,1,0,0.09824114902896103
3,2,1,1,1,1,0.09282758232825329
3,2,1,1,1,2,0.03114122063890901
3,2,1,1,1,3,0.010677610648298573
3,2,1,1,2,0,0.12148753897353665
3,2,1,1,2,1,0.1096665647451674
3,2,1,1,2,2,0.044019326271620224
3,2,1,1,2,3,0.011981412995185695
3,2,1,1,3,0,0.16860248132390357
3,2,1,1,3,1,0.1428922587364984
3,2,1,1,3,2,0.06752240213880724
3,2,1,1,3,3,0.011126097954341824
3,2,1,2,0,0,0.06515685747043275
3,2,1,2,0,1,0.043356584243177565
3,2,1,2,0,2,0.019583956379543407
3,2,1,2,0,3,0.006823284387542993
3,2,1,2,1,0,0.11241503644671716
3,2,1,2,1,1,0.11447610591040752
3,2,1,2,1,2,0.03930625545284356
3,2,1,2,1,3,0.015533288340003233
3,2,1,2,2,0,0.12088362989775053
3,2,1,2,2,1,0.10801599285292839
3,2,1,2,2,2,0.04481194468431256
3,2,1,2,2,3,0.013724734375779358
3,2,1,2,3,0,0.12483619644084865
3,2,1,2,3,1,0.1094931163635096
3,2,1,2,3,2,0.052284500229765246
3,2,1,2,3,3,0.009298516524437483
3,2,1,3,0,0,0.08844032253430922
3,2,1,3,0,1,0.06349700968161201
3,2,1,3,0,2,0.02918141538123218
3,2,1,3,0,3,0.010946238827900774
3,2,1,3,1,0,0.12160734774264734
3,2,1,3,1,1,0.13346183591376606
3,2,1,3,1,2,0.046902085257720015
3,2,1,3,1,3,0.021362750394482984
3,2,1,3,2,0,0.113712364267677
3,2,1,3,2,1,0.10057877062185788
3,2,1,3,2,2,0.043126938536378744
3,2,1,3,2,3,0.014862925342631114
3,2,1,3,3,0,0.0873819098823693
3,2,1,3,3,1,0.07931756457626478
3,2,1,3,3,2,0.03827387875764135
3,2,1,3,3,3,0.007346642281509299
3,2,2,0,0,0,0.026525616901953077
3,2,2,0,0,1,0.019636208654575604
3,2,2,0,0,2,0.010667054269291005
3,2,2,0,0,3,0.004471389422372272
3,2,2,0,1,0,0.07015814356977872
3,2,2,0,1,1,0.07633114800486653
3,2,2,0,1,2,0.03101963270228218
3,2,2,0,1,3,0.012925316570187653
3,2,2,0,2,0,0.09173872732762993
3,2,2,0,2,1,0.10682375709860145
3,2,2,0,2,2,0.054190892808776356
3,2,2,0,2,3,0.018907319751214246
3,2,2,0,3,0,0.17566557495779506
3,2,2,0,3,1,0.17623571893338094
3,2,2,0,3,2,0.10446866988797375
3,2,2,0,3,3,0.020234829139321193
3,2,2,1,0,0,0.03960931246589239
3,2,2,1,0,1,0.031637158831196846
3,2,2,1,0,2,0.017486063345541862
3,2,2,1,0,3,0.007891427397005216
3,2,2,1,1,0,0.08349397222323222
3,2,2,1,1,1,0.09790067009734367
3,2,2,1,1,2,0.04072009231342394
3,2,2,1,1,3,0.019555844451901797
3,2,2,1,2,0,0.09493678732797937
3,2,2,1,2,1,0.10942781632452231
3,2,2,1,2,2,0.057375009194284725
3,2,2,1,2,3,0.022525370365738772
3,2,2,1,3,0,0.13527242935796543
3,2,2,1,3,1,0.1404488255570512
3,2,2,1,3,2,0.08413122339091834
3,2,2,1,3,3,0.0175879973560018
3,2,2,2,0,0,0.055917662158407405
3,2,2,2,0,1,0.048190030615992994
3,2,2,2,0,2,0.027099387863001423
3,2,2,2,0,3,0.013167051257326976
3,2,2,2,1,0,0.0939403228000446
3,2,2,2,1,1,0.11871057961986779
3,2,2,2,1,2,0.0505359864519595
3,2,2,2,1,3,0.027972536580405567
3,2,2,2,2,0,0.0928830016766115
3,2,2,2,2,1,0.10597599624072952
3,2,2,2,2,2,0.05743004028085741
3,2,2,2,2,3,0.025370779034103945
3,2,2,2,3,0,0.09848085455779919
3,2,2,2,3,1,0.1058186411157568
3,2,2,2,3,2,0.06405429182196898
3,2,2,2,3,3,0.01445283792516633
3,2,2,3,0,0,0.07445022785580042
3,2,2,3,0,1,0.06922807462624102
3,2,2,3,0,2,0.03960885042744026
3,2,2,3,0,3,0.020719859718469714
3,2,2,3,1,0,0.0996814385462738
3,2,2,3,1,1,0.1357558365071905
3,2,2,3,1,2,0.0591504515855831
3,2,2,3,1,3,0.03773570344893589
3,2,2,3,2,0,0.08570443109308165
3,2,2,3,2,1,0.09679492921941793
3,2,2,3,2,2,0.05421516666840237
3,2,2,3,2,3,0.026950137719359224
3,2,2,3,3,0,0.06761758427208484
3,2,2,3,3,1,0.07519198881476638
3,2,2,3,3,2,0.04599436077065038
3,2,2,3,3,3,0.011200958726302522
3,2,3,0,0,0,0.022384809349153767
3,2,3,0,0,1,0.021461437682538824
3,2,3,0,0,2,0.014514516832468544
3,2,3,0,0,3,0.008484701728648672
3,2,3,0,1,0,0.057650723559056115
3,2,3,0,1,1,0.0778350847930971
3,2,3,0,1,2,0.03921703513405237
3,2,3,0,1,3,0.022888043290538874
3,2,3,0,2,0,0.06931392488839404
3,2,3,0,2,1,0.10305909524813255
3,2,3,0,2,2,0.06829213133882146
3,2,3,0,2,3,0.034368363630513404
3,2,3,0,3,0,0.13626896993160187
3,2,3,0,3,1,0.16748207349938427
3,2,3,0,3,2,0.12585207174648425
3,2,3,0,3,3,0.03092701734711392
3,2,3,1,0,0,0.032818499850714666
3,2,3,1,0,1,0.03394940464451615
3,2,3,1,0,2,0.023360581037364034
3,2,3,1,0,3,0.014702228369613698
3,2,3,1,1,0,0.06736205244537627
3,2,3,1,1,1,0.09801505492712807
3,2,3,1,1,2,0.05054525297793814
3,2,3,1,1,3,0.033999894242311035
3,2,3,1,2,0,0.07042645463518155
3,2,3,1,2,1,0.10365248638433408
3,2,3,1,2,2,0.07099056674382534
3,2,3,1,2,3,0.04020076715063717
3,2,3,1,3,0,0.10302748908770365
3,2,3,1,3,1,0.1310466794324427
3,2,3,1,3,2,0.09950960966266897
3,2,3,1,3,3,0.026392978408244543
3,2,3,2,0,0,0.04535151158417116
3,2,3,2,0,1,0.05061896135707239
3,2,3,2,0,2,0.035438261932855264
3,2,3,2,0,3,0.024012504816085748
3,2,3,2,1,0,0.07418798507243803
3,2,3,2,1,1,0.11633700749506301
3,2,3,2,1,2,0.06140358216289615
3,2,3,2,1,3,0.04760517676276116
3,2,3,2,2,0,0.06744641594401563
3,2,3,2,2,1,0.09826092294375727
3,2,3,2,2,2,0.0695565985038824
3,2,3,2,2,3,0.04432181563407022
3,2,3,2,3,0,0.07342043853729971
3,2,3,2,3,1,0.09664767898382023
3,2,3,2,3,2,0.07416130990950484
3,2,3,2,3,3,0.021229828360306888
3,2,3,3,0,0,0.058963829523654435
3,2,3,3,0,1,0.07100928999791042
3,2,3,3,0,2,0.05058037682871272
3,2,3,3,0,3,0.03689883369745713
3,2,3,3,1,0,0.07687280251451065
3,2,3,3,1,1,0.1299163655858096
3,2,3,3,1,2,0.07018235136114197
3,2,3,3,1,3,0.06271214730361378
3,2,3,3,2,0,0.06077189805271099
3,2,3,3,2,1,0.08764009252370276
3,2,3,3,2,2,0.06412050021596762
3,2,3,3,2,3,0.04597498735870094
3,2,3,3,3,0,0.049226811453008786
3,2,3,3,3,1,0.0670621866805135
3,2,3,3,3,2,0.052000873053586534
3,2,3,3,3,3,0.016066653848998167
3,3,0,0,0,0,0.03210691858315593
3,3,0,0,0,1,0.011404777631435766
3,3,0,0,0,2,0.003409705897896412
3,3,0,0,0,3,0.0005432109795563875
3,3,0,0,1,0,0.09477504601653924
3,3,0,0,1,1,0.05521960483099773
3,3,0,0,1,2,0.012250641281221995
3,3,0,0,1,3,0.001951509487959989
3,3,0,0,2,0,0.15084743590262276
3,3,0,0,2,1,0.08769510148785409
3,3,0,0,2,2,0.021817816951502655
3,3,0,0,2,3,0.0026765582587431544
3,3,0,0,3,0,0.3012205023627323
3,3,0,0,3,1,0.17042823449538244
3,3,0,0,3,2,0.04941034395801801
3,3,0,0,3,3,0.004242591874381177
3,3,0,1,0,0,0.04999338731507709
3,3,0,1,0,1,0.019160585864380995
3,3,0,1,0,2,0.0058283629562324015
3,3,0,1,0,3,0.0009996862881985083
3,3,0,1,1,0,0.11761241399576894
3,3,0,1,1,1,0.07385149483799333
3,3,0,1,1,2,0.01676922730880969
3,3,0,1,1,3,0.003078847500639587
3,3,0,1,2,0,0.16278031263632994
3,3,0,1,2,1,0.09367362889950295
3,3,0,1,2,2,0.024087397601061118
3,3,0,1,2,3,0.0033250700423486227
3,3,0,1,3,0,0.24187405316540203
3,3,0,1,3,1,0.14162758450274107
3,3,0,1,3,2,0.04149264705320062
3,3,0,1,3,3,0.0038453000323130874
3,3,0,2,0,0,0.07406291030685114
3,3,0,2,0,1,0.030627039588826795
3,3,0,2,0,2,0.0094787382615195
3,3,0,2,0,3,0.0017503834752137424
3,3,0,2,1,0,0.13886301723214528
3,3,0,2,1,1,0.09397223580593851
3,3,0,2,1,2,0.021839442790362575
3,3,0,2,1,3,0.004621468134564377
3,3,0,2,2,0,0.1671244909781484
3,3,0,2,2,1,0.09519927226988063
3,3,0,2,2,2,0.025301294547791075
3,3,0,2,2,3,0.003930059892484463
3,3,0,2,3,0,0.1847856787642484
3,3,0,2,3,1,0.1119768960316946
3,3,0,2,3,2,0.03315115622186252
3,3,0,2,3,3,0.0033159156984680703
3,3,0,3,0,0,0.1040331590446983
3,3,0,3,0,1,0.04641774711422129
3,3,0,3,0,2,0.014616294185306772
3,3,0,3,0,3,0.002905932194365769
3,3,0,3,1,0,0.15545433360291538
3,3,0,3,1,1,0.11337639187139187
3,3,0,3,1,2,0.026968255747005287
3,3,0,3,1,3,0.006577404483272661
3,3,0,3,2,0,0.16269009744004748
3,3,0,3,2,1,0.09173450344871213
3,3,0,3,2,2,0.025198715668065603
3,3,0,3,2,3,0.004404334975176178
3,3,0,3,3,0,0.13385362566146922
3,3,0,3,3,1,0.08394441441958797
3,3,0,3,3,2,0.025113602774724873
3,3,0,3,3,3,0.0027111873690391355
3,3,1,0,0,0,0.030411637454506448
3,3,1,0,0,1,0.013990758692854027
3,3,1,0,0,2,0.005207487911483245
3,3,1,0,0,3,0.0011569534753167769
3,3,1,0,1,0,0.08741258195735872
3,3,1,0,1,1,0.06320045049995973
3,3,1,0,1,2,0.01738401949115624
3,3,1,0,1,3,0.003878746667555476
3,3,1,0,2,0,0.12792604808144412
3,3,1,0,2,1,0.09496139436030662
3,3,1,0,2,2,0.030860924022815487
3,3,1,0,2,3,0.005460832524291
3,3,1,0,3,0,0.2622696948487136
3,3,1,0,3,1,0.18178967383706898
3,3,1,0,3,2,0.06681061230472492
3,3,1,0,3,3,0.007278183870444543
3,3,1,1,0,0,0.04690760314957713
3,3,1,1,0,1,0.023283739376060982
3,3,1,1,0,2,0.008817540029439777
3,3,1,1,0,3,0.0021091166097163255
3,3,1,1,1,0,0.10745400559661304
3,3,1,1,1,1,0.08372895501504148
3,3,1,1,1,2,0.02357186416398609
3,3,1,1,1,3,0.0060617556739972185
3,3,1,1,2,0,0.1367453070019319
3,3,1,1,2,1,0.10047976113538246
3,3,1,1,2,2,0.033750251545378425
3,3,1,1,2,3,0.00672004924957737
3,3,1,1,3,0,0.20861347900125835
3,3,1,1,3,1,0.14964596618134554
3,3,1,1,3,2,0.05557611924735135
3,3,1,1,3,3,0.00653448702334243
3,3,1,2,0,0,0.06869563035912948
3,3,1,2,0,1,0.03679142640186454
3,3,1,2,0,2,0.014175847822547877
3,3,1,2,0,3,0.003650629187601762
3,3,1,2,1,0,0.12541621894489782
3,3,1,2,1,1,0.10532066704378265
3,3,1,2,1,2,0.03034730239913727
3,3,1,2,1,3,0.008994724644969055
3,3,1,2,2,0,0.13878684731531749
3,3,1,2,2,1,0.10094679572574079
3,3,1,2,2,2,0.035045118735032924
3,3,1,2,2,3,0.007851786593773155
3,3,1,2,3,0,0.1575502343900743
3,3,1,2,3,1,0.11696158683283712
3,3,1,2,3,2,0.043894834555922205
3,3,1,2,3,3,0.0055703490473716245
3,3,1,3,0,0,0.09519814677586663
3,3,1,3,0,1,0.055011569069624365
3,3,1,3,0,2,0.02156572958140475
3,3,1,3,0,3,0.005979272712845737
3,3,1,3,1,0,0.1385154788740896
3,3,1,3,1,1,0.1253617486223647
3,3,1,3,1,2,0.03697087804638634
3,3,1,3,1,3,0.012629635837602909
3,3,1,3,2,0,0.13329004068589956
3,3,1,3,2,1,0.09596657434206843
3,3,1,3,2,2,0.034434324489406795
3,3,1,3,2,3,0.008681165361397009
3,3,1,3,3,0,0.11259244540539694
3,3,1,3,3,1,0.08650376282009578
3,3,1,3,3,2,0.03280591274604461
3,3,1,3,3,3,0.00449331462950588
3,3,2,0,0,0,0.02788779737661931
3,3,2,0,0,1,0.0166160940773318
3,3,2,0,0,2,0.007699683120687823
3,3,2,0,0,3,0.002385593718576324
3,3,2,0,1,0,0.07805255518495677
3,3,2,0,1,1,0.07002938070066422
3,3,2,0,1,2,0.023882226307509788
3,3,2,0,1,3,0.007463549129143284
3,3,2,0,2,0,0.10502997622843753
3,3,2,0,2,1,0.09955247530342685
3,3,2,0,2,2,0.042261001919290164
3,3,2,0,2,3,0.01078634349469046
3,3,2,0,3,0,0.22107769378401657
3,3,2,0,3,1,0.1877284558557918
